prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.7586206896551724,0.6274509803921569,0.45454545454545453,0.7586206896551724,0.5,0.11764705882352941,0.75,0.39285714285714285,0.0,0.7407407407407407,0.3804347826086958,0.0,0.7407407407407407,0.34020618556701027,0.0,0.7307692307692307,0.36999999999999994,0.0
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.1428571428571429,0.07692307692307693,0.2777777777777778,0.19672131147540983,0.08333333333333333,0.7222222222222222,0.34722222222222227,0.09090909090909091,0.7058823529411765,0.4615384615384616,0.14285714285714285,0.7058823529411765,0.46341463414634154,0.2
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.2,0.11764705882352941,0.30434782608695654,0.27272727272727276,0.13333333333333333,0.2727272727272727,0.25,0.14285714285714285,0.2727272727272727,0.2702702702702703,0.2857142857142857,0.7272727272727273,0.45000000000000007,0.2857142857142857,0.7272727272727273,0.42352941176470593,0.16666666666666666
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0625,0.09375,0.125,0.2,0.15000000000000002,0.2,1.0,0.45652173913043476,0.25,1.0,0.5192307692307693,0.25,1.0,0.4385964912280703,0.0,1.0,0.5000000000000001,0.0
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,0.0,0.0,0.0,0.1,0.06818181818181818,0.0,1.0,0.5892857142857143,0.0,1.0,0.640625,0.0,1.0,0.6231884057971016,0.0,1.0,0.5753424657534248,0.0,1.0,0.5526315789473684,0.0
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.8333333333333334,0.30000000000000016,0.0,0.75,0.43137254901960786,0.0,0.7272727272727273,0.41999999999999993,0.0,1.0,0.7027027027027027,0.0,1.0,0.8571428571428577,0.0
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.22033898305084745,0.19230769230769232,0.28125,0.27848101265822794,0.23809523809523808,0.25806451612903225,0.3333333333333333,0.5,0.23333333333333334,0.2795698924731182,0.0,0.17857142857142858,0.24742268041237106,0.0,0.75,0.45,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.2,0.2,0.2,0.2,0.11764705882352941,0.0,0.1875,0.17948717948717943,0.0,0.13333333333333333,0.17073170731707318,0.0,0.15384615384615385,0.21951219512195133,0.0,0.5384615384615384,0.4102564102564103,0.0,0.45454545454545453,0.4117647058823534,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13636363636363635,0.14285714285714285,0.07142857142857142,0.07142857142857136,0.0,0.2857142857142857,0.1875,0.0,0.2857142857142857,0.22222222222222213,0.0,0.23076923076923078,0.15384615384615388,0.0,0.16666666666666666,0.2051282051282053,0.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.0,0.0,0.0,0.20833333333333334,0.11627906976744186,0.0,0.7916666666666666,0.3934426229508197,0.0,0.7916666666666666,0.41025641025641024,0.0,0.7916666666666666,0.40449438202247184,0.0,0.782608695652174,0.4062500000000001,0.0,0.782608695652174,0.37254901960784315,0.0
309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.3541666666666667,0.2638888888888889,0.08333333333333333,0.3541666666666667,0.3777777777777777,0.1111111111111111,0.3541666666666667,0.3611111111111111,0.1111111111111111,0.3541666666666667,0.3440000000000001,0.11764705882352941,0.3541666666666667,0.30714285714285716,0.0,0.3541666666666667,0.2774193548387096,0.0
309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5,0.3,0.07142857142857142,0.5,0.28947368421052644,0.1111111111111111,0.5,0.3181818181818182,0.14285714285714285,0.5,0.27083333333333337,0.0,0.4666666666666667,0.35294117647058826,0.0,0.42857142857142855,0.3773584905660376,0.0
309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.20588235294117646,0.2,1.0,0.5777777777777778,0.2727272727272727,1.0,0.5818181818181818,0.3,1.0,0.5076923076923078,0.1,1.0,0.5205479452054795,0.1111111111111111,1.0,0.4683544303797469,0.0
309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,0.0,0.0,0.0,0.1,0.05555555555555555,0.0,0.8,0.36000000000000004,0.0,0.8,0.3225806451612903,0.0,0.8,0.3714285714285714,0.0,0.7777777777777778,0.32432432432432434,0.0,0.7777777777777778,0.282051282051282,0.0
309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,0.04,0.04,0.04,0.28,0.24242424242424243,0.125,1.0,0.8205128205128206,0.14285714285714285,1.0,0.7045454545454546,0.0,1.0,0.7346938775510206,0.0,1.0,0.6923076923076925,0.0,1.0,0.6666666666666669,0.0
316::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-s-public-image-an/,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.5,0.1111111111111111,0.875,0.3199999999999999,0.0,0.75,0.12,0.0,0.75,0.12000000000000029,0.0,0.0,0.0,0.0,1.0,0.0,1.0
316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-from-the-pov-of-someone-who-s-hiding/,1.0,1.0,1.0,1.0,0.5454545454545454,0.0,1.0,0.40625,0.0,1.0,0.3333333333333333,0.0,1.0,0.380952380952381,0.0,1.0,0.3409090909090909,0.0,1.0,0.44444444444444453,0.0
316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,0.0,0.0,0.0,0.25,0.14285714285714285,0.0,0.25,0.10344827586206895,0.0,0.25,0.08823529411764706,0.0,0.25,0.08108108108108104,0.0,0.18181818181818182,0.12820512820512825,0.0,1.0,0.3846153846153845,0.0
316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.17142857142857143,0.20454545454545456,0.3333333333333333,0.17142857142857143,0.23529411764705882,0.375,0.17142857142857143,0.24561403508771928,0.42857142857142855,0.12121212121212122,0.23728813559322037,0.6,0.12121212121212122,0.2666666666666666,0.75,0.12121212121212122,0.21311475409836073,0.0
316::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-that-includes-the-line-can-you-keep-/,0.0,0.0,0.0,0.5,0.26666666666666666,0.0,0.3333333333333333,0.11764705882352931,0.0,1.0,0.4,0.0,1.0,0.666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0
