prompt_id,ratio_max@1,ratio_mean@1,ratio_min@1,ratio_max@2,ratio_mean@2,ratio_min@2,ratio_max@3,ratio_mean@3,ratio_min@3,ratio_max@4,ratio_mean@4,ratio_min@4,ratio_max@5,ratio_mean@5,ratio_min@5,ratio_max@6,ratio_mean@6,ratio_min@6,ratio_max@7,ratio_mean@7,ratio_min@7
291::https://blog.reedsy.com/creative-writing-prompts/angst/center-your-story-around-a-character-s-addiction-o/,0.425,0.425,0.425,0.525,0.5205479452054794,0.5151515151515151,0.525,0.5544554455445545,0.6071428571428571,0.7,0.6511627906976745,0.6071428571428571,0.7,0.7466666666666666,0.8095238095238095,0.7,0.7619047619047619,0.8888888888888888,0.7,0.7513513513513514,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.7931034482758621,0.6206896551724138,0.4482758620689655,0.7931034482758621,0.6097560975609757,0.5416666666666666,0.7931034482758621,0.580952380952381,0.4782608695652174,0.7931034482758621,0.5669291338582677,0.5,0.7931034482758621,0.5724137931034483,0.6111111111111112,0.7931034482758621,0.5900621118012422,0.6875
291::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-keeps-a-key-detail-hidden-from-/,0.5,0.5,0.5,0.5,0.5161290322580645,0.5357142857142857,0.5,0.4886363636363637,0.4230769230769231,0.7352941176470589,0.6017699115044248,0.44,0.7352941176470589,0.633587786259542,0.6111111111111112,0.7352941176470589,0.6442953020134229,0.6111111111111112,0.7352941176470589,0.6445783132530121,0.6470588235294118
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-inspired-by-the-ultimate-cliched-twi/,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.49122807017543857,0.5,1.0,0.7215189873417722,0.6363636363636364,1.0,0.7777777777777778,0.7,1.0,0.7647058823529411,0.7,1.0,0.753623188405797,0.6842105263157895,1.0,0.7612903225806452,0.7647058823529411
291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,0.5609756097560976,0.5609756097560976,0.5609756097560976,0.5609756097560976,0.5151515151515151,0.44,0.5609756097560976,0.5505617977528089,0.4782608695652174,0.5609756097560976,0.5555555555555556,0.5789473684210527,1.0,0.814516129032258,0.6875,1.0,0.8357142857142857,0.6875,1.0,0.838709677419355,0.7333333333333333
294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,0.42424242424242425,0.42424242424242425,0.42424242424242425,0.6363636363636364,0.5555555555555556,0.4666666666666667,0.6363636363636364,0.5164835164835165,0.42857142857142855,0.9090909090909091,0.6814159292035398,0.5454545454545454,0.9090909090909091,0.7388059701492538,0.5714285714285714,0.9090909090909091,0.7651006711409396,0.8,0.9090909090909091,0.8711656441717791,0.8571428571428571
294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,0.25,0.25,0.25,0.3181818181818182,0.30864197530864196,0.2972972972972973,0.4318181818181818,0.3893805309734513,0.34375,0.4318181818181818,0.4701492537313433,0.5238095238095238,0.4318181818181818,0.512987012987013,0.55,0.4772727272727273,0.574712643678161,0.55,0.7272727272727273,0.6839378238341969,0.5789473684210527
294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5806451612903226,0.6071428571428571,0.64,0.6451612903225806,0.7105263157894737,0.8,1.0,0.9042553191489362,0.8888888888888888,1.0,0.9821428571428572,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.46153846153846156,0.5227272727272727,0.6111111111111112,0.6153846153846154,0.6290322580645161,0.6111111111111112,0.6153846153846154,0.6794871794871795,0.6875,0.6923076923076923,0.7553191489361701,0.6875,0.6923076923076923,0.790909090909091,0.6875,0.6923076923076923,0.7983870967741935,0.7857142857142857
294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,0.45714285714285713,0.45714285714285713,0.45714285714285713,0.5142857142857142,0.5230769230769231,0.5333333333333333,0.5142857142857142,0.5106382978723405,0.4827586206896552,0.5142857142857142,0.5163934426229508,0.5,0.5142857142857142,0.513888888888889,0.5,0.5142857142857142,0.5214723926380368,0.5789473684210527,0.5142857142857142,0.5303867403314917,0.6111111111111112
